category_list,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
,,500000.0,closed,,,,,1,1992-05-03,1992-03,1992-Q1,1992.0,2009-09-10,2009-09-10,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Enterprise Software|SaaS|Software|, SaaS ,2000000.0,acquired,USA,CA,San Diego,San Diego,1,1997-01-01,1997-01,1997-Q1,1997.0,2006-09-11,2006-09-11,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0
|Semiconductors|, Semiconductors ,960000.0,closed,USA,MA,Boston,Waltham,1,,,,,2007-11-27,2007-11-27,0,960000,0,0,0,0,0,0,0,0,0,0,0,960000,0,0,0,0,0,0,0
|Software|, Software ,11035000.0,closed,USA,MA,Boston,Waltham,3,2005-01-01,2005-01,2005-Q1,2005.0,2005-11-01,2009-01-26,0,11035000,0,0,0,0,0,0,0,0,0,0,0,0,7500000,3000000,0,0,0,0,0
|News|, News ,200000000.0,acquired,,,,,1,,,,,2002-12-01,2002-12-01,0,0,0,0,0,200000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Web Development|Legal|, Legal ,150000.0,closed,USA,MA,Boston,Boston,1,2003-01-10,2003-10,2003-Q4,2003.0,2003-10-01,2003-10-01,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Software|, Software ,9000000.0,acquired,USA,NY,New York City,New York,3,2000-01-01,2000-01,2000-Q1,2000.0,2001-06-01,2006-08-01,0,5000000,0,0,0,4000000,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0
|Software|, Software ,41752000.0,acquired,USA,CA,SF Bay Area,San Francisco,8,2006-01-03,2006-03,2006-Q1,2006.0,2006-06-01,2012-02-27,12000,41660000,0,0,0,0,80000,0,0,0,0,0,0,4260000,11200000,16200000,10000000,0,0,0,0
,,11296138.0,acquired,USA,CA,SF Bay Area,Sunnyvale,2,,,,,2009-06-12,2010-07-12,0,0,0,0,0,11296138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Photo Sharing|Search|Email|Social Network Media|Curated Web|, Photo Sharing ,6500000.0,acquired,USA,CA,SF Bay Area,San Francisco,2,2004-01-01,2004-01,2004-Q1,2004.0,2006-12-01,2008-04-02,0,5000000,0,0,0,0,1500000,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0
|Mobile|Gps|Enterprise Software|, Gps ,23500000.0,acquired,USA,CA,SF Bay Area,Mountain View,4,1999-01-01,1999-01,1999-Q1,1999.0,2001-05-01,2009-08-12,0,19500000,0,0,0,4000000,0,0,0,0,0,0,0,7000000,4000000,0,0,0,0,0,0
|Software|, Software ,620441.0,acquired,USA,MA,Boston,Boston,1,2009-01-01,2009-01,2009-Q1,2009.0,2010-09-28,2010-09-28,0,620441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Semiconductors|, Semiconductors ,18905096.0,acquired,USA,CA,SF Bay Area,San Jose,2,2011-01-01,2011-01,2011-Q1,2011.0,2012-07-13,2014-01-13,0,0,0,0,0,18905096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Biotechnology|, Biotechnology ,7000000.0,acquired,USA,CA,SF Bay Area,Pleasanton,1,1999-01-01,1999-01,1999-Q1,1999.0,2007-03-08,2007-03-08,0,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,0,0,0,0
|Analytics|, Analytics ,,acquired,USA,CA,SF Bay Area,San Jose,2,2004-01-08,2004-08,2004-Q3,2004.0,2009-05-15,2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3250000.0,acquired,USA,NJ,Newark,Whippany,1,,,,,2001-12-04,2001-12-04,0,0,0,0,0,3250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Hardware + Software|, Hardware + Software ,8000000.0,acquired,USA,NJ,Newark,Morris Plains,1,2000-01-01,2000-01,2000-Q1,2000.0,2002-02-28,2002-02-28,0,8000000,0,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0
|Analytics|CRM|Software|, Analytics ,28400000.0,acquired,USA,CA,SF Bay Area,Redwood Shores,2,1999-01-01,1999-01,1999-Q1,1999.0,2000-01-01,2012-11-13,0,28400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Storage|Enterprise Software|, Storage ,25000000.0,acquired,USA,CA,SF Bay Area,Cupertino,3,2009-01-01,2009-01,2009-Q1,2009.0,2009-11-11,2011-12-05,0,25000000,0,0,0,0,0,0,0,0,0,0,0,6000000,19000000,0,0,0,0,0,0
|Software|Web Development|Collaboration|Real Time|Curated Web|, Web Development ,42660.0,closed,,,,,1,2009-01-06,2009-06,2009-Q2,2009.0,2009-06-01,2009-06-01,42660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Chat|iPhone|Messaging|Networking|Mobile|, Chat ,12800000.0,acquired,USA,CA,SF Bay Area,San Mateo,3,2006-01-01,2006-01,2006-Q1,2006.0,2005-12-12,2008-09-08,0,12800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Enterprise Software|, Enterprise Software ,3000000.0,closed,USA,VA,"Washington, D.C.",Vienna,1,2004-01-01,2004-01,2004-Q1,2004.0,2005-11-04,2005-11-04,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0
,,35000000.0,acquired,USA,WA,Seattle,Bellevue,2,,,,,1999-09-14,2000-03-07,0,35000000,0,0,0,0,0,0,0,0,0,0,0,5000000,30000000,0,0,0,0,0,0
|Biotechnology|, Biotechnology ,1500000.0,closed,USA,PA,Philadelphia,Langhorne,1,1996-01-01,1996-01,1996-Q1,1996.0,2010-05-20,2010-05-20,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Advertising Networks|Advertising|Mobile|, Advertising ,,acquired,DEU,,Berlin,Berlin,1,2010-01-10,2010-10,2010-Q4,2010.0,2012-08-02,2012-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Biotechnology|, Biotechnology ,24500000.0,closed,USA,CA,Anaheim,Irvine,1,2006-01-01,2006-01,2006-Q1,2006.0,2006-01-09,2006-01-09,0,24500000,0,0,0,0,0,0,0,0,0,0,0,0,24500000,0,0,0,0,0,0
|Advertising|Analytics|, Analytics ,4300000.0,acquired,ISR,,Tel Aviv,Tel Aviv,2,2005-01-07,2005-07,2005-Q3,2005.0,2006-04-01,2007-02-01,300000,4000000,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,,acquired,,,,,1,,,,,2003-06-08,2003-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Real Estate|Architecture|Design|Curated Web|, Architecture ,100000.0,closed,USA,CA,Los Angeles,Manhattan Beach,1,2012-01-01,2012-01,2012-Q1,2012.0,2012-01-01,2012-01-01,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Education|Curated Web|, Education ,700000.0,closed,USA,CT,Hartford,Westport,2,2010-01-01,2010-01,2010-Q1,2010.0,2010-03-24,2010-12-15,0,0,0,0,0,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Twitter Applications|Networking|Social Media|Enterprises|Web Development|Enterprise Software|, Enterprise Software ,142000000.0,acquired,USA,CA,SF Bay Area,San Francisco,5,2008-10-09,2008-09,2008-Q3,2008.0,2009-01-19,2012-02-29,0,142000000,0,0,0,0,0,0,0,0,0,0,0,5000000,10000000,25000000,17000000,85000000,0,0,0
|Telephony|Telecommunications|Speech Recognition|Mobile|Audio|Messaging|, Speech Recognition ,12000000.0,acquired,USA,SC,SC - Other,Fort Mill,4,2006-10-05,2006-05,2006-Q2,2006.0,2007-01-19,2010-10-07,0,8500000,0,0,0,2000000,1500000,0,0,0,0,0,0,6500000,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,8134000.0,acquired,USA,CA,SF Bay Area,San Francisco,4,,,,,2007-04-15,2009-09-08,0,8134000,0,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0
|Events|Networking|Mobile|Social Media|, Social Media ,435000.0,closed,USA,CA,SF Bay Area,San Francisco,4,2012-04-04,2012-04,2012-Q2,2012.0,2009-09-20,2012-10-10,112000,0,0,0,0,0,323000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Leisure|Marketplaces|Curated Web|, Curated Web ,,acquired,DEU,,Munich,Munich,1,2011-06-05,2011-05,2011-Q2,2011.0,2011-07-01,2011-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Local|Social Network Media|Communities|Social Media|, Social Media ,330000.0,closed,USA,CA,SF Bay Area,Sunnyvale,2,2010-01-01,2010-01,2010-Q1,2010.0,2010-08-01,2011-05-13,0,0,0,0,0,0,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Search|, Search ,600000.0,closed,CHN,,Beijing,Beijing,1,2008-01-01,2008-01,2008-Q1,2008.0,2008-01-01,2008-01-01,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Media|Social Media|, Social Media ,2500000.0,acquired,ISR,,Tel Aviv,Tel Aviv,2,2006-01-01,2006-01,2006-Q1,2006.0,2006-03-01,2007-02-01,0,2500000,0,0,0,0,0,0,0,0,0,0,0,600000,1900000,0,0,0,0,0,0
|Parenting|Mobile Social|Location Based Services|Social Media|, Social Media ,150000.0,closed,USA,NY,New York City,New York,1,2010-01-05,2010-05,2010-Q2,2010.0,2011-05-03,2011-05-03,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,5750000.0,closed,USA,CA,SF Bay Area,San Francisco,2,2009-01-10,2009-10,2009-Q4,2009.0,2010-03-01,2010-11-22,750000,5000000,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0
|Crowdsourcing|Jewelry|E-Commerce|, E-Commerce ,850000.0,acquired,USA,NY,New York City,New York,1,2012-01-08,2012-08,2012-Q3,2012.0,2012-08-20,2012-08-20,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Reviews and Recommendations|Social Media|, Social Media ,65850.0,acquired,NLD,,The Hague,Rijswijk,1,2007-01-09,2007-09,2007-Q3,2007.0,2007-01-01,2007-01-01,65850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Software|Search|, Search ,,acquired,AUT,,Vienna,Vienna,1,2007-01-01,2007-01,2007-Q1,2007.0,2008-01-01,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Email|Curated Web|, Email ,9000000.0,acquired,USA,OR,"Portland, Oregon",Portland,1,1997-01-01,1997-01,1997-Q1,1997.0,1999-05-18,1999-05-18,0,0,0,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,1000000.0,closed,USA,FL,Miami,Miami,1,2009-03-06,2009-06,2009-Q2,2009.0,2009-06-03,2009-06-03,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Mobile|Social Network Media|Internet|Android|Software|, Mobile ,60000.0,closed,CHN,,Nanjing,Nanjing,1,,2011-06,2011-Q2,2011.0,2011-06-18,2011-06-18,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Optimization|Semantic Search|SEO|Software|, Optimization ,6000000.0,acquired,USA,CA,SF Bay Area,San Mateo,1,2007-01-01,2007-01,2007-Q1,2007.0,2008-06-04,2008-06-04,0,6000000,0,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0
|iPhone|Mobile|, iPhone ,,closed,USA,CA,SF Bay Area,San Francisco,1,,2011-01,2011-Q1,2011.0,2011-06-01,2011-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Mobile Devices|Curated Web|, Mobile Devices ,1350000.0,acquired,USA,CA,SF Bay Area,San Francisco,1,2010-01-01,2010-01,2010-Q1,2010.0,2011-03-23,2011-03-23,1350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Hardware + Software|, Hardware + Software ,2800000.0,acquired,ISR,,ISR - Other,Bet Halevi,2,2005-01-01,2005-01,2005-Q1,2005.0,2006-05-11,2007-01-22,0,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,500000.0,acquired,,,,,1,,,,,2011-06-01,2011-06-01,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Messaging|, Messaging ,,closed,USA,CA,SF Bay Area,Menlo Park,1,,,,,2007-07-01,2007-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,,closed,USA,CA,SF Bay Area,San Mateo,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-01-30,2010-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Games|, Games ,197597.0,closed,DEU,,Bielefeld,Bielefeld,1,2010-03-11,2010-11,2010-Q4,2010.0,2010-11-03,2010-11-03,197597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,4000000.0,closed,USA,NY,New York City,New York,2,2004-01-01,2004-01,2004-Q1,2004.0,2005-08-01,2007-01-01,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Virtual Worlds|Games|, Games ,,closed,FRA,,Paris,Paris,1,,2006-10,2006-Q4,2006.0,2008-02-01,2008-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Public Relations|, Public Relations ,38880.0,acquired,CAN,ON,Ottawa,Ottawa,1,2010-01-10,2010-10,2010-Q4,2010.0,2010-10-20,2010-10-20,38880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Software|, Software ,9000000.0,closed,,,,,1,,,,,2005-12-05,2005-12-05,0,9000000,0,0,0,0,0,0,0,0,0,0,0,0,9000000,0,0,0,0,0,0
|Sports|, Sports ,,closed,USA,WA,Seattle,Bellevue,1,,2008-08,2008-Q3,2008.0,2007-05-01,2007-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Gadget|Business Intelligence|Music|Web Tools|Web Development|Visualization|Graphics|Analytics|, Graphics ,3840000.0,acquired,DNK,,Copenhagen,Copenhagen,3,2006-01-06,2006-06,2006-Q2,2006.0,2003-06-01,2008-01-01,1640000,2200000,0,0,0,0,0,0,0,0,0,0,0,2200000,0,0,0,0,0,0,0
|Video Streaming|Broadcasting|Sports|Games|, Games ,500000.0,closed,USA,MA,Boston,Cambridge,1,2007-04-06,2007-06,2007-Q2,2007.0,2008-02-01,2008-02-01,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Entertainment|Social Network Media|Humanitarian|Charity|Social Media|, Entertainment ,,closed,AUT,,Vienna,Vienna,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-01-01,2010-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,,closed,USA,NY,New York City,New York,1,2006-01-09,2006-09,2006-Q3,2006.0,2008-01-01,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Open Source|Apps|Curated Web|, Curated Web ,,closed,,,,,1,2005-01-12,2005-12,2005-Q4,2005.0,2006-01-01,2006-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Clean Technology|, Clean Technology ,53030000.0,closed,GBR,,London,London,1,,,,,2008-07-31,2008-07-31,0,53030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53030000,0,0,0
|Curated Web|, Curated Web ,425000.0,closed,USA,CT,CT - Other,Southport,1,2006-01-10,2006-10,2006-Q4,2006.0,2008-11-10,2008-11-10,0,0,0,0,0,0,425000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Sports|, Sports ,43179.0,closed,CAN,NL,St. John's,Saint John's,1,,2007-01,2007-Q1,2007.0,2007-03-25,2007-03-25,43179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Collaboration|Software|Reviews and Recommendations|Visualization|Curated Web|, Visualization ,,closed,USA,CA,SF Bay Area,San Francisco,3,2009-07-08,2009-08,2009-Q3,2009.0,2009-01-11,2009-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Video|Online Rental|Entertainment|Games|, Games ,11500000.0,acquired,USA,CA,SF Bay Area,San Bruno,2,2005-01-02,2005-02,2005-Q1,2005.0,2005-11-01,2006-04-01,0,11500000,0,0,0,0,0,0,0,0,0,0,0,3500000,8000000,0,0,0,0,0,0
|E-Commerce|, E-Commerce ,12000000.0,acquired,USA,CA,SF Bay Area,Mountain View,1,2013-01-01,2013-01,2013-Q1,2013.0,2013-11-19,2013-11-19,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Restaurants|Reviews and Recommendations|Mobile|, Mobile ,,closed,,,,,1,,,,,2008-01-01,2008-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10000.0,closed,,,,,1,2013-01-01,2013-01,2013-Q1,2013.0,2013-03-11,2013-03-11,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,2894000.0,acquired,ESP,,Madrid,Madrid,1,,2009-10,2009-Q4,2009.0,2011-04-12,2011-04-12,0,2894000,0,0,0,0,0,0,0,0,0,0,0,2894000,0,0,0,0,0,0,0
|Storage|Web Hosting|, Web Hosting ,1472100.0,closed,BEL,,Brussels,Groot-bijgaarden,1,2006-01-08,2006-08,2006-Q3,2006.0,2008-01-01,2008-01-01,0,1472100,0,0,0,0,0,0,0,0,0,0,0,1472100,0,0,0,0,0,0,0
|Film|Sports|Music|Social Media|, Music ,,closed,CAN,BC,Vancouver,Victoria,1,2011-01-03,2011-03,2011-Q1,2011.0,2011-08-26,2011-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Sports|Music|Audio|Hardware + Software|, Sports ,10158510.0,acquired,USA,MO,St. Louis,Saint Louis,4,2009-01-01,2009-01,2009-Q1,2009.0,2010-05-03,2013-08-01,219000,5657467,0,0,0,4282043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,25000.0,closed,,,,,1,2013-01-01,2013-01,2013-Q1,2013.0,2011-09-05,2011-09-05,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Games|, Games ,950000.0,acquired,USA,CA,SF Bay Area,Los Altos,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-12-28,2010-12-28,0,950000,0,0,0,0,0,0,0,0,0,0,0,950000,0,0,0,0,0,0,0
|Biotechnology|, Biotechnology ,533000.0,acquired,USA,CA,San Diego,San Diego,2,2004-01-01,2004-01,2004-Q1,2004.0,2010-06-24,2012-04-04,0,500000,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Web Hosting|, Web Hosting ,6000.0,closed,PAK,,Islamabad,Islamabad,1,,2010-07,2010-Q3,2010.0,2011-02-02,2011-02-02,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Sales and Marketing|Video|Games|, Sales and Marketing ,,closed,USA,VA,"Washington, D.C.",Reston,1,2002-01-01,2002-01,2002-Q1,2002.0,2008-04-01,2008-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Video|Games|, Games ,40000000.0,closed,USA,WA,Seattle,Bellevue,2,1999-01-01,1999-01,1999-Q1,1999.0,2004-03-01,2006-06-01,0,40000000,0,0,0,0,0,0,0,0,0,0,0,40000000,0,0,0,0,0,0,0
|Social Network Media|Messaging|, Messaging ,16000000.0,acquired,USA,CA,SF Bay Area,San Francisco,2,,,,,2006-10-04,2008-06-02,0,16000000,0,0,0,0,0,0,0,0,0,0,0,6000000,10000000,0,0,0,0,0,0
|Social Recruiting|Social Media|, Social Recruiting ,1300000.0,acquired,USA,CA,Los Angeles,Los Angeles,1,2011-04-09,2011-09,2011-Q3,2011.0,2012-06-28,2012-06-28,0,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,,acquired,CHL,,Santiago,Santiago,1,2010-01-01,2010-01,2010-Q1,2010.0,2010-08-01,2010-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Price Comparison|Mobile Payments|Networking|Mobile Shopping|Social Buying|Shopping|Mobile Commerce|Mobile|, Mobile ,500000.0,acquired,USA,CA,SF Bay Area,San Francisco,1,,,,,2010-11-29,2010-11-29,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,62750000.0,acquired,USA,NV,Las Vegas,Las Vegas,8,1999-01-01,1999-01,1999-Q1,1999.0,1999-01-01,2005-11-01,0,62750000,0,0,0,0,0,0,0,0,0,0,0,150000,1100000,7500000,20000000,34000000,0,0,0
|Online Gaming|Games|, Online Gaming ,25500000.0,closed,GBR,,London,London,3,2009-01-01,2009-01,2009-Q1,2009.0,2009-10-02,2012-04-16,0,25500000,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,15036298.0,acquired,,,,,4,2006-01-01,2006-01,2006-Q1,2006.0,2006-09-01,2010-12-01,0,14636298,0,0,0,400000,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0
|Software|, Software ,4500000.0,acquired,,,,,2,1996-01-01,1996-01,1996-Q1,1996.0,1998-10-01,1999-05-01,0,4500000,0,0,0,0,0,0,0,0,0,0,0,3000000,1500000,0,0,0,0,0,0
|Curated Web|, Curated Web ,,closed,,,,,1,,,,,2007-12-01,2007-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Music|Video Streaming|Publishing|Software|Web Development|Video|Television|News|Entertainment|Sports|Content|Web Tools|Gadget|Games|, Video ,280000.0,closed,GBR,,London,London,1,2005-01-08,2005-08,2005-Q3,2005.0,2007-04-28,2007-04-28,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Storage|Document Management|File Sharing|Web Hosting|, Storage ,2515000.0,acquired,USA,CA,SF Bay Area,Burlingame,3,2007-01-06,2007-06,2007-Q2,2007.0,2007-06-01,2009-12-14,15000,2500000,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0
|Hospitality|Groceries|Reviews and Recommendations|Public Relations|, Hospitality ,1050000.0,closed,USA,MA,Boston,Cambridge,1,2007-01-06,2007-06,2007-Q2,2007.0,2007-08-01,2007-08-01,0,0,0,0,0,0,1050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Social Media|Telephony|Mobile|Messaging|, Telephony ,,acquired,CAN,BC,Vancouver,Vancouver,1,2013-01-03,2013-03,2013-Q1,2013.0,2013-09-01,2013-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Social Media|, Social Media ,1000000.0,closed,FRA,,Paris,Paris,1,2008-01-01,2008-01,2008-Q1,2008.0,2008-01-01,2008-01-01,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|SaaS|Cloud Computing|Audio|Web Development|Data Security|Video|Software|, Audio ,2000000.0,acquired,USA,CA,SF Bay Area,San Francisco,2,2007-01-01,2007-01,2007-Q1,2007.0,2010-02-01,2011-04-12,0,2000000,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0
|Biotechnology|, Biotechnology ,3000000.0,closed,USA,GA,Atlanta,Roswell,1,,,,,2008-01-01,2008-01-01,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Databases|Web Hosting|Photography|, Photography ,,acquired,USA,CA,SF Bay Area,Menlo Park,1,2005-01-01,2005-01,2005-Q1,2005.0,2005-04-01,2005-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,10806952.0,closed,,,,,2,,,,,2009-11-13,2011-03-15,0,10806952,0,0,0,0,0,0,0,0,0,0,0,10700000,0,0,0,0,0,0,0
|Mobile Devices|Mobile Security|Mobility|Mobile|, Mobile Devices ,64630000.0,acquired,USA,CA,SF Bay Area,Redwood City,6,2003-01-01,2003-01,2003-Q1,2003.0,2005-06-06,2012-01-01,0,64630000,0,0,0,0,0,0,0,0,0,0,0,0,11000000,4500000,0,30000000,0,0,0
|Mobile|, Mobile ,500000.0,closed,USA,CA,SF Bay Area,Palo Alto,1,,2008-03,2008-Q1,2008.0,2008-05-01,2008-05-01,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Contact Management|Networking|Web Hosting|, Networking ,250000.0,closed,USA,CA,SF Bay Area,San Francisco,1,2008-01-09,2008-09,2008-Q3,2008.0,2008-09-01,2008-09-01,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Curated Web|, Curated Web ,15000.0,acquired,,,,,1,,,,,2007-01-01,2007-01-01,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Analytics|, Analytics ,27138500.0,closed,USA,MA,Boston,Newton,6,2003-01-12,2003-12,2003-Q4,2003.0,2009-12-15,2012-05-03,0,20638500,0,0,0,6500000,0,0,0,0,0,0,0,0,0,20638500,0,0,0,0,0
|Renewable Energies|Solar|Clean Technology|, Clean Technology ,10571182.0,acquired,USA,CA,SF Bay Area,San Rafael,1,2009-01-01,2009-01,2009-Q1,2009.0,2013-11-20,2013-11-20,0,10571182,0,0,0,0,0,0,0,0,0,0,0,10571182,0,0,0,0,0,0,0
|Advertising|MicroBlogging|Telecommunications|Mobile|, MicroBlogging ,44208000.0,closed,ITA,,Milan,Milan,1,,,,,2008-02-21,2008-02-21,0,44208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Hardware + Software|, Hardware + Software ,30000000.0,acquired,USA,CA,SF Bay Area,Sunnyvale,2,,,,,2007-06-06,2008-10-01,0,30000000,0,0,0,0,0,0,0,0,0,0,0,13000000,17000000,0,0,0,0,0,0
|Finance|Software|SaaS|IaaS|PaaS|Virtualization|Cloud Computing|Enterprise Software|, IaaS ,1538000.0,acquired,USA,TX,San Antonio,San Antonio,2,2011-01-05,2011-05,2011-Q2,2011.0,2013-01-14,2013-04-30,1538000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
|Semiconductors|, Semiconductors ,21000000.0,closed,USA,CO,Denver,Englewood,1,1999-01-01,1999-01,1999-Q1,1999.0,2009-05-11,2009-05-11,0,21000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
