Sr.no,funding_total_usd,funding_rounds,funding_duration_days,avg_funding_per_round,market_sector,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,status
3599,4500000,1,0,4500000,Manufacturing & Industrial,0,0,0,0,0,0,0,0,0,0,acquired
3600,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,closed
3601,6500000,1,0,6500000,Healthcare & Biotech,0,6500000,0,0,0,0,0,0,0,0,acquired
3602,2000000,1,0,2000000,Advertising & Marketing,0,0,0,0,0,2000000,0,0,0,0,closed
3603,13960000,1,0,13960000,Other,0,13960000,0,0,0,0,0,0,0,0,closed
3604,10000000,3,1291,3333333.333,Advertising & Marketing,0,10000000,0,0,0,0,0,0,0,0,acquired
3605,25000000,2,1046,12500000,Software & Cloud,0,25000000,0,0,0,0,0,0,0,0,acquired
3606,33580000,2,2199,16790000,Software & Cloud,0,33580000,0,0,0,0,0,0,0,0,acquired
3607,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
3608,4225311,1,0,4225311,Software & Cloud,0,4225311,0,0,0,0,0,0,0,0,acquired
3609,55702727,4,810,13925681.75,Software & Cloud,0,50000000,0,0,0,5702727,0,0,0,0,acquired
3610,135000,1,0,135000,Software & Cloud,0,0,0,0,0,0,135000,0,0,0,closed
3611,11000000,1,0,11000000,Software & Cloud,0,11000000,0,0,0,0,0,0,0,0,acquired
3612,3170000,1,0,3170000,Software & Cloud,0,3170000,0,0,0,0,0,0,0,0,closed
3613,130003458,7,2065,18571922.57,Healthcare & Biotech,0,106000000,0,0,0,24003458,0,0,0,0,closed
3614,20000000,1,0,20000000,Software & Cloud,0,20000000,0,0,0,0,0,0,0,0,closed
3615,2269779,2,237,1134889.5,Software & Cloud,0,0,0,0,0,2269779,0,0,0,0,closed
3616,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
3617,20000000,2,399,10000000,Mobile & Telecom,0,20000000,0,0,0,0,0,0,0,0,acquired
3618,80000000,3,862,26666666.67,Manufacturing & Industrial,0,80000000,0,0,0,0,0,0,0,0,acquired
3619,3000000,1,0,3000000,Software & Cloud,0,3000000,0,0,0,0,0,0,0,0,closed
3620,4500000,4,1827,1125000,Security,0,0,0,0,0,0,0,0,0,0,acquired
3621,2500000,1,0,2500000,Software & Cloud,0,2500000,0,0,0,0,0,0,0,0,closed
3622,200000,1,0,200000,Software & Cloud,0,0,0,0,0,0,200000,0,0,0,closed
3623,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
3624,15000000,1,0,15000000,Software & Cloud,0,15000000,0,0,0,0,0,0,0,0,acquired
3625,13000000,2,398,6500000,Software & Cloud,0,13000000,0,0,0,0,0,0,0,0,acquired
3626,25000000,1,0,25000000,Software & Cloud,0,25000000,0,0,0,0,0,0,0,0,acquired
3627,25000000,1,0,25000000,Software & Cloud,0,25000000,0,0,0,0,0,0,0,0,acquired
3628,6480000,1,0,6480000,Software & Cloud,0,6480000,0,0,0,0,0,0,0,0,acquired
3629,132885,3,260,44295,Media & Entertainment,18885,0,0,0,0,0,114000,0,0,0,closed
3630,14000000,1,0,14000000,Manufacturing & Industrial,0,14000000,0,0,0,0,0,0,0,0,closed
3631,18000000,1,0,18000000,Software & Cloud,0,18000000,0,0,0,0,0,0,0,0,acquired
3632,36000000,2,968,18000000,Software & Cloud,0,36000000,0,0,0,0,0,0,0,0,acquired
3633,2700000,1,0,2700000,Software & Cloud,0,2700000,0,0,0,0,0,0,0,0,acquired
3634,4500000,1,0,4500000,E-commerce & Retail,0,0,0,0,0,0,0,0,0,0,acquired
3635,381000,1,0,381000,Software & Cloud,0,381000,0,0,0,0,0,0,0,0,closed
3636,56428000,2,986,28214000,Financial Services,0,56428000,0,0,0,0,0,0,0,0,acquired
3637,4500000,6,1918,750000,Security,0,0,0,0,0,0,0,0,0,0,acquired
3638,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
3639,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
3640,20950000,3,1841,6983333.333,Media & Entertainment,0,18200000,0,0,0,2750000,0,0,0,0,acquired
3641,500000,1,0,500000,Media & Entertainment,500000,0,0,0,0,0,0,0,0,0,closed
3642,16000000,2,153,8000000,Software & Cloud,1000000,15000000,0,0,0,0,0,0,0,0,acquired
3643,23980000,3,1232,7993333.333,Software & Cloud,0,23980000,0,0,0,0,0,0,0,0,acquired
3644,6316226,4,686,1579056.5,Software & Cloud,0,6316226,0,0,0,0,0,0,0,0,acquired
3645,5689647,1,0,5689647,Software & Cloud,0,5689647,0,0,0,0,0,0,0,0,acquired
3646,6000000,1,0,6000000,Software & Cloud,0,6000000,0,0,0,0,0,0,0,0,acquired
3647,10000000,1,0,10000000,Advertising & Marketing,0,10000000,0,0,0,0,0,0,0,0,closed
3648,12000000,1,0,12000000,Security,0,12000000,0,0,0,0,0,0,0,0,acquired
3649,8630000,1,0,8630000,Software & Cloud,0,8630000,0,0,0,0,0,0,0,0,acquired
3650,10000000,1,0,10000000,Advertising & Marketing,0,10000000,0,0,0,0,0,0,0,0,acquired
3651,15000000,2,546,7500000,Transportation & Automotive,0,15000000,0,0,0,0,0,0,0,0,acquired
3652,4500000,1,0,4500000,Travel & Hospitality,0,0,0,0,0,0,0,0,0,0,closed
3653,18829964,3,497,6276654.667,Mobile & Telecom,0,18829964,0,0,0,0,0,0,0,0,acquired
3654,18000000,3,851,6000000,Mobile & Telecom,0,18000000,0,0,0,0,0,0,0,0,acquired
3655,23532171,3,853,7844057,Software & Cloud,0,782171,0,0,0,22750000,0,0,0,0,closed
3656,2783950,2,607,1391975,Software & Cloud,0,0,0,0,0,2783950,0,0,0,0,acquired
3657,17000000,2,1143,8500000,Manufacturing & Industrial,0,17000000,0,0,0,0,0,0,0,0,acquired
3658,2131856,2,779,1065928,Media & Entertainment,0,2055545,0,0,0,0,0,0,76311,0,acquired
3659,1899999,2,214,949999.5,Software & Cloud,0,1500000,0,0,0,399999,0,0,0,0,acquired
3660,58200000,3,1073,19400000,Software & Cloud,0,55000000,0,0,0,3200000,0,0,0,0,closed
3661,61300600,4,1195,15325150,Healthcare & Biotech,0,50300000,0,0,0,11000600,0,0,0,0,closed
3662,4750000,3,550,1583333.333,Software & Cloud,1750000,3000000,0,0,0,0,0,0,0,0,acquired
3663,1624800,1,0,1624800,Security,0,1624800,0,0,0,0,0,0,0,0,closed
3664,4100000,1,0,4100000,Software & Cloud,0,4100000,0,0,0,0,0,0,0,0,closed
3665,1100000,3,1227,366666.6667,Internet & Web,0,1100000,0,0,0,0,0,0,0,0,acquired
3666,9340000,1,0,9340000,Mobile & Telecom,0,9340000,0,0,0,0,0,0,0,0,acquired
3667,1617252,3,440,539084,Software & Cloud,0,0,0,0,0,1617252,0,0,0,0,acquired
3668,4500000,1,0,4500000,Healthcare & Biotech,0,0,0,0,0,0,0,0,0,0,acquired
3669,66000000,3,608,22000000,Manufacturing & Industrial,0,66000000,0,0,0,0,0,0,0,0,acquired
3670,20580000,1,0,20580000,Financial Services,0,20580000,0,0,0,0,0,0,0,0,acquired
3671,545000,1,0,545000,Advertising & Marketing,0,0,0,0,0,0,545000,0,0,0,closed
3672,28200000,3,1564,9400000,Software & Cloud,0,28200000,0,0,0,0,0,0,0,0,acquired
3673,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
3674,2649997,4,625,662499.25,Media & Entertainment,600000,2049997,0,0,0,0,0,0,0,0,acquired
3675,1250000,1,0,1250000,Media & Entertainment,0,1250000,0,0,0,0,0,0,0,0,acquired
3676,3500000,2,327,1750000,Internet & Web,0,3500000,0,0,0,0,0,0,0,0,acquired
3677,400000,1,0,400000,Software & Cloud,0,0,0,0,0,400000,0,0,0,0,closed
3678,4000000,1,0,4000000,Software & Cloud,0,4000000,0,0,0,0,0,0,0,0,acquired
3679,19500000,3,1583,6500000,Mobile & Telecom,0,19000000,0,0,0,0,500000,0,0,0,acquired
3680,4300000,4,648,1075000,Advertising & Marketing,500000,3500000,0,0,0,0,300000,0,0,0,acquired
3681,12010000,2,281,6005000,Software & Cloud,0,12010000,0,0,0,0,0,0,0,0,acquired
3682,24500000,2,1965,12250000,Software & Cloud,0,24500000,0,0,0,0,0,0,0,0,acquired
3683,27063781,4,1458,6765945.25,Media & Entertainment,0,26063781,0,0,0,1000000,0,0,0,0,acquired
3684,390000,1,0,390000,Advertising & Marketing,0,390000,0,0,0,0,0,0,0,0,closed
3685,1135000,1,0,1135000,Healthcare & Biotech,0,0,0,0,0,1135000,0,0,0,0,closed
3686,49800000,1,0,49800000,Mobile & Telecom,0,49800000,0,0,0,0,0,0,0,0,acquired
3687,4000000,1,0,4000000,Software & Cloud,0,4000000,0,0,0,0,0,0,0,0,acquired
3688,64649056,5,2683,12929811.2,Social & Community,0,64649056,0,0,0,0,0,0,0,0,closed
3689,9500000,2,538,4750000,Advertising & Marketing,0,9500000,0,0,0,0,0,0,0,0,closed
3690,46819000,2,629,23409500,Software & Cloud,0,46819000,0,0,0,0,0,0,0,0,acquired
3691,5000000,1,0,5000000,Software & Cloud,0,5000000,0,0,0,0,0,0,0,0,acquired
3692,9000000,1,0,9000000,Healthcare & Biotech,0,9000000,0,0,0,0,0,0,0,0,acquired
3693,15247925,3,1537,5082641.667,Manufacturing & Industrial,0,15247925,0,0,0,0,0,0,0,0,acquired
3694,3660000,1,0,3660000,Financial Services,0,3660000,0,0,0,0,0,0,0,0,acquired
3695,350000,1,0,350000,Software & Cloud,0,350000,0,0,0,0,0,0,0,0,acquired
3696,7542266,2,211,3771133,Software & Cloud,0,7542266,0,0,0,0,0,0,0,0,acquired
3697,44800000,4,741,11200000,Mobile & Telecom,0,44800000,0,0,0,0,0,0,0,0,acquired
3698,1200000,1,0,1200000,Education,0,0,0,0,0,0,1200000,0,0,0,closed
3699,41815432,4,588,10453858,Software & Cloud,0,41815432,0,0,0,0,0,0,0,0,acquired
3700,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,closed
3701,13000000,3,1797,4333333.333,Transportation & Automotive,0,13000000,0,0,0,0,0,0,0,0,acquired
3702,11544000,4,1418,2886000,Software & Cloud,0,9844000,0,0,0,1700000,0,0,0,0,acquired
3703,12950000,2,1686,6475000,Advertising & Marketing,0,12000000,0,0,0,950000,0,0,0,0,acquired
3704,20750000,2,61,10375000,Other,0,20750000,0,0,0,0,0,0,0,0,acquired
3705,25000000,3,943,8333333.333,Social & Community,0,25000000,0,0,0,0,0,0,0,0,acquired
3706,22300000,2,642,11150000,Software & Cloud,0,22300000,0,0,0,0,0,0,0,0,acquired
3707,119000000,4,912,29750000,Software & Cloud,0,119000000,0,0,0,0,0,0,0,0,acquired
3708,21189,1,0,21189,Other,21189,0,0,0,0,0,0,0,0,0,closed
3709,70000000,5,1689,14000000,Software & Cloud,0,70000000,0,0,0,0,0,0,0,0,closed
3710,53547934,5,2041,10709586.8,Manufacturing & Industrial,0,41360000,0,0,3682885,8505049,0,0,0,0,acquired
3711,29000001,6,2054,4833333.5,Security,0,28500001,0,0,0,500000,0,0,0,0,acquired
3712,21000000,1,0,21000000,Software & Cloud,0,21000000,0,0,0,0,0,0,0,0,closed
3713,4996500,1,0,4996500,Software & Cloud,0,4996500,0,0,0,0,0,0,0,0,closed
3714,15079,1,0,15079,Other,0,0,0,0,0,0,0,15079,0,0,closed
3715,1649028,3,371,549676,Mobile & Telecom,416179,1232849,0,0,0,0,0,0,0,0,acquired
3716,2000000,1,0,2000000,AI & Data,0,2000000,0,0,0,0,0,0,0,0,acquired
3717,800000,1,0,800000,Social & Community,800000,0,0,0,0,0,0,0,0,0,acquired
3718,5000000,1,0,5000000,Software & Cloud,0,5000000,0,0,0,0,0,0,0,0,acquired
3719,600000,1,0,600000,Software & Cloud,600000,0,0,0,0,0,0,0,0,0,closed
3720,13000000,2,247,6500000,E-commerce & Retail,3000000,10000000,0,0,0,0,0,0,0,0,acquired
3721,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,closed
3722,2900000,1,0,2900000,Consumer & Lifestyle,2900000,0,0,0,0,0,0,0,0,0,acquired
3723,54000000,3,826,18000000,Software & Cloud,0,54000000,0,0,0,0,0,0,0,0,closed
3724,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
3725,29500000,2,1,14750000,Software & Cloud,11500000,18000000,0,0,0,0,0,0,0,0,acquired
3726,4500000,2,31,2250000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
3727,250000,2,0,125000,Software & Cloud,250000,0,0,0,0,0,0,0,0,0,acquired
3728,4500000,1,0,4500000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,closed
3729,248502,1,0,248502,Mobile & Telecom,0,248502,0,0,0,0,0,0,0,0,acquired
3730,2393578,1,0,2393578,Software & Cloud,0,2393578,0,0,0,0,0,0,0,0,closed
3731,12000000,1,0,12000000,Software & Cloud,0,12000000,0,0,0,0,0,0,0,0,closed
3732,32466630,3,2127,10822210,Software & Cloud,0,32466630,0,0,0,0,0,0,0,0,acquired
3733,18800000,2,184,9400000,Healthcare & Biotech,0,18800000,0,0,0,0,0,0,0,0,acquired
3734,50000000,1,0,50000000,Mobile & Telecom,0,50000000,0,0,0,0,0,0,0,0,acquired
3735,25000000,1,0,25000000,Healthcare & Biotech,0,25000000,0,0,0,0,0,0,0,0,closed
3736,49500000,1,0,49500000,Software & Cloud,0,49500000,0,0,0,0,0,0,0,0,closed
3737,45447308,2,910,22723654,Healthcare & Biotech,0,42645096,0,0,0,2802212,0,0,0,0,closed
3738,1570886,1,0,1570886,Other,0,1570886,0,0,0,0,0,0,0,0,acquired
3739,80000,2,19,40000,Social & Community,80000,0,0,0,0,0,0,0,0,0,closed
3740,6500000,1,0,6500000,Security,0,6500000,0,0,0,0,0,0,0,0,closed
3741,4500000,2,120,2250000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,closed
3742,12000000,3,911,4000000,Media & Entertainment,0,10600000,0,0,0,0,1400000,0,0,0,acquired
3743,2800000,3,639,933333.3333,Other,900000,0,0,0,0,0,1900000,0,0,0,acquired
3744,8000000,1,0,8000000,Software & Cloud,0,8000000,0,0,0,0,0,0,0,0,closed
3745,1700000,1,0,1700000,Mobile & Telecom,1700000,0,0,0,0,0,0,0,0,0,closed
3746,2947189,2,106,1473594.5,Software & Cloud,1947189,1000000,0,0,0,0,0,0,0,0,acquired
3747,8500000,2,371,4250000,Software & Cloud,1500000,7000000,0,0,0,0,0,0,0,0,acquired
3748,850000,3,618,283333.3333,Media & Entertainment,250000,0,0,600000,0,0,0,0,0,0,acquired
3749,12000000,1,0,12000000,Advertising & Marketing,0,12000000,0,0,0,0,0,0,0,0,acquired
3750,1000000,1,0,1000000,AI & Data,0,1000000,0,0,0,0,0,0,0,0,acquired
3751,3300000,2,306,1650000,AI & Data,300000,3000000,0,0,0,0,0,0,0,0,acquired
3752,65000000,1,0,65000000,Other,0,0,0,0,0,0,0,0,65000000,0,acquired
3753,60000,1,0,60000,Other,0,60000,0,0,0,0,0,0,0,0,closed
3754,600000,1,0,600000,Manufacturing & Industrial,600000,0,0,0,0,0,0,0,0,0,closed
3755,206800,3,317,68933.33333,Software & Cloud,0,106800,0,0,0,100000,0,0,0,0,acquired
3756,5650000,1,0,5650000,Software & Cloud,0,5650000,0,0,0,0,0,0,0,0,closed
3757,150000000,1,0,150000000,Manufacturing & Industrial,0,0,0,0,0,0,0,0,150000000,0,acquired
3758,48062500,3,914,16020833.33,Healthcare & Biotech,0,0,0,0,0,20062500,0,0,28000000,0,acquired
3759,25000000,2,267,12500000,Other,0,25000000,0,0,0,0,0,0,0,0,closed
3760,8100000,2,555,4050000,Manufacturing & Industrial,0,8000000,0,0,0,100000,0,0,0,0,acquired
3761,607260,2,17,303630,Internet & Web,0,607260,0,0,0,0,0,0,0,0,acquired
3762,4500000,1,0,4500000,Financial Services,0,0,0,0,0,0,0,0,0,0,closed
3763,38900000,4,3192,9725000,Other,0,34000000,0,0,0,4900000,0,0,0,0,acquired
3764,17459444,2,574,8729722,Software & Cloud,0,5859444,0,0,0,0,0,0,11600000,0,acquired
3765,7650097,2,215,3825048.5,Software & Cloud,0,7650097,0,0,0,0,0,0,0,0,acquired
3766,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,closed
3767,2299586,3,1277,766528.6667,Media & Entertainment,0,2299586,0,0,0,0,0,0,0,0,closed
3768,3859800,1,0,3859800,Other,3859800,0,0,0,0,0,0,0,0,0,acquired
3769,5000,1,0,5000,Software & Cloud,5000,0,0,0,0,0,0,0,0,0,closed
3770,8000000,1,0,8000000,Mobile & Telecom,0,8000000,0,0,0,0,0,0,0,0,closed
3771,12500000,1,0,12500000,Software & Cloud,0,12500000,0,0,0,0,0,0,0,0,acquired
3772,36000000,2,765,18000000,Media & Entertainment,0,36000000,0,0,0,0,0,0,0,0,acquired
3773,5590000,1,0,5590000,Software & Cloud,0,5590000,0,0,0,0,0,0,0,0,acquired
3774,23000000,2,271,11500000,Software & Cloud,0,23000000,0,0,0,0,0,0,0,0,acquired
3775,3000000,1,0,3000000,Software & Cloud,0,3000000,0,0,0,0,0,0,0,0,acquired
3776,3000000,1,0,3000000,Software & Cloud,0,3000000,0,0,0,0,0,0,0,0,acquired
3777,812931,1,0,812931,Software & Cloud,0,812931,0,0,0,0,0,0,0,0,closed
3778,10000000,1,0,10000000,Other,0,10000000,0,0,0,0,0,0,0,0,acquired
3779,15000000,2,861,7500000,Software & Cloud,0,15000000,0,0,0,0,0,0,0,0,closed
3780,93400000,3,498,31133333.33,Media & Entertainment,0,91000000,0,0,0,0,0,0,0,2400000,acquired
3781,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
3782,90000000,1,0,90000000,Other,0,90000000,0,0,0,0,0,0,0,0,closed
3783,24000000,3,1186,8000000,Healthcare & Biotech,0,20000000,0,0,0,4000000,0,0,0,0,acquired
3784,500000,1,0,500000,Social & Community,500000,0,0,0,0,0,0,0,0,0,closed
3785,4500000,1,0,4500000,Media & Entertainment,0,0,0,0,0,0,0,0,0,0,acquired
3786,30000,1,0,30000,Software & Cloud,30000,0,0,0,0,0,0,0,0,0,closed
3787,3250000,2,171,1625000,Travel & Hospitality,0,3250000,0,0,0,0,0,0,0,0,acquired
3788,4500000,1,0,4500000,Travel & Hospitality,0,0,0,0,0,0,0,0,0,0,closed
3789,4500000,1,0,4500000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,acquired
3790,120000,1,0,120000,Advertising & Marketing,120000,0,0,0,0,0,0,0,0,0,closed
3791,7000000,1,0,7000000,Software & Cloud,0,7000000,0,0,0,0,0,0,0,0,acquired
3792,1000000,1,0,1000000,Advertising & Marketing,1000000,0,0,0,0,0,0,0,0,0,acquired
3793,1000000,1,0,1000000,Other,0,0,0,0,0,0,1000000,0,0,0,closed
3794,170604000,1,0,170604000,Media & Entertainment,0,170604000,0,0,0,0,0,0,0,0,closed
3795,34752500,1,0,34752500,Media & Entertainment,0,34752500,0,0,0,0,0,0,0,0,closed
3796,1000000,1,0,1000000,Other,0,1000000,0,0,0,0,0,0,0,0,acquired
3797,2000000,1,0,2000000,Advertising & Marketing,0,2000000,0,0,0,0,0,0,0,0,acquired
3798,500000,2,3789,250000,E-commerce & Retail,500000,0,0,0,0,0,0,0,0,0,acquired
3799,1400000,2,919,700000,Media & Entertainment,400000,1000000,0,0,0,0,0,0,0,0,closed
3800,6000000,1,0,6000000,Media & Entertainment,0,6000000,0,0,0,0,0,0,0,0,closed
3801,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
3802,185000,1,0,185000,Business Services,185000,0,0,0,0,0,0,0,0,0,acquired
3803,20500000,1,0,20500000,Software & Cloud,0,20500000,0,0,0,0,0,0,0,0,acquired
3804,6000000,1,0,6000000,Software & Cloud,0,6000000,0,0,0,0,0,0,0,0,acquired
3805,549970,1,0,549970,Media & Entertainment,0,549970,0,0,0,0,0,0,0,0,closed
3806,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,closed
3807,4000000,1,0,4000000,Software & Cloud,0,4000000,0,0,0,0,0,0,0,0,acquired
3808,5000000,1,0,5000000,Other,0,5000000,0,0,0,0,0,0,0,0,closed
3809,2071500,3,768,690500,Manufacturing & Industrial,1000000,871500,0,0,0,200000,0,0,0,0,closed
3810,3175000,2,1216,1587500,Other,0,3000000,0,0,0,175000,0,0,0,0,closed
3811,185000,2,381,92500,Mobile & Telecom,50000,0,0,0,0,0,135000,0,0,0,closed
3812,15800000,3,1478,5266666.667,Software & Cloud,0,6800000,0,0,0,0,0,0,9000000,0,acquired
3813,4500000,1,0,4500000,Software & Cloud,0,0,0,0,0,0,0,0,0,0,acquired
3814,16600000,5,1618,3320000,Other,0,16600000,0,0,0,0,0,0,0,0,acquired
3815,120000,1,0,120000,E-commerce & Retail,120000,0,0,0,0,0,0,0,0,0,closed
3816,800000,1,0,800000,Software & Cloud,0,0,0,0,0,0,800000,0,0,0,closed
3817,3960000,1,0,3960000,Software & Cloud,0,3960000,0,0,0,0,0,0,0,0,acquired
3818,12209831,2,1894,6104915.5,Software & Cloud,0,12209831,0,0,0,0,0,0,0,0,acquired
3819,4500000,1,0,4500000,Other,0,0,0,0,0,0,0,0,0,0,acquired
3820,25000000,2,1361,12500000,Software & Cloud,0,25000000,0,0,0,0,0,0,0,0,acquired
3821,4840000,1,0,4840000,Healthcare & Biotech,0,4840000,0,0,0,0,0,0,0,0,acquired
3822,60158333,4,1189,15039583.25,Software & Cloud,0,42558333,0,0,0,17600000,0,0,0,0,acquired
3823,5240000,1,0,5240000,Software & Cloud,0,5240000,0,0,0,0,0,0,0,0,acquired
3824,10000000,1,0,10000000,Software & Cloud,0,10000000,0,0,0,0,0,0,0,0,acquired
3825,13000000,2,268,6500000,Mobile & Telecom,0,13000000,0,0,0,0,0,0,0,0,acquired
3826,3100000,2,763,1550000,Software & Cloud,0,3100000,0,0,0,0,0,0,0,0,closed
3827,4500000,1,0,4500000,Mobile & Telecom,0,0,0,0,0,0,0,0,0,0,closed
3828,4000000,2,5,2000000,E-commerce & Retail,4000000,0,0,0,0,0,0,0,0,0,acquired
3829,3750000,2,751,1875000,Other,250000,3500000,0,0,0,0,0,0,0,0,closed
3830,30000,1,0,30000,Mobile & Telecom,30000,0,0,0,0,0,0,0,0,0,closed
3831,20000,1,0,20000,Media & Entertainment,20000,0,0,0,0,0,0,0,0,0,closed
3832,64344698,4,1281,16086174.5,Manufacturing & Industrial,0,64344698,0,0,0,0,0,0,0,0,closed
3833,1614202,1,0,1614202,Software & Cloud,0,1614202,0,0,0,0,0,0,0,0,acquired
3834,2345000,4,215,586250,Internet & Web,0,1980000,0,0,0,0,365000,0,0,0,acquired
3835,16000000,2,979,8000000,Media & Entertainment,0,16000000,0,0,0,0,0,0,0,0,acquired
3836,12800000,1,0,12800000,Business Services,0,12800000,0,0,0,0,0,0,0,0,acquired
3837,27300000,3,1334,9100000,Advertising & Marketing,0,27300000,0,0,0,0,0,0,0,0,acquired
3838,4000000,2,366,2000000,Software & Cloud,1000000,0,0,0,0,0,3000000,0,0,0,closed
3839,1200000,1,0,1200000,Software & Cloud,1200000,0,0,0,0,0,0,0,0,0,acquired
3840,4332943,5,1504,866588.6,Software & Cloud,500000,3000000,0,0,0,0,0,0,832943,0,acquired
3841,26750000,3,2121,8916666.667,Software & Cloud,0,26750000,0,0,0,0,0,0,0,0,acquired
3842,3250000,5,505,650000,Healthcare & Biotech,0,0,0,0,3250000,0,0,0,0,0,acquired
3843,500000,1,0,500000,Software & Cloud,0,0,0,0,0,0,500000,0,0,0,acquired
3844,12850012,4,1853,3212503,Software & Cloud,1000012,11850000,0,0,0,0,0,0,0,0,acquired
3845,750003,1,0,750003,E-commerce & Retail,0,750003,0,0,0,0,0,0,0,0,acquired
3846,27000000,3,1743,9000000,Other,0,27000000,0,0,0,0,0,0,0,0,closed
3847,5500000,1,0,5500000,Software & Cloud,0,5500000,0,0,0,0,0,0,0,0,acquired
3848,70250000,4,1363,17562500,Software & Cloud,0,65800000,0,0,0,4450000,0,0,0,0,acquired
3849,6000000,3,353,2000000,Mobile & Telecom,1000000,5000000,0,0,0,0,0,0,0,0,acquired
3850,4500000,2,1132,2250000,Mobile & Telecom,0,4500000,0,0,0,0,0,0,0,0,acquired
3851,880000,1,0,880000,Social & Community,880000,0,0,0,0,0,0,0,0,0,acquired
3852,18000000,1,0,18000000,Software & Cloud,0,18000000,0,0,0,0,0,0,0,0,acquired
3853,9250150,1,0,9250150,Software & Cloud,0,0,0,0,0,0,0,0,9250150,0,acquired
3854,23903060,4,1586,5975765,Media & Entertainment,0,23903060,0,0,0,0,0,0,0,0,acquired
3855,122000000,7,2385,17428571.43,Media & Entertainment,0,122000000,0,0,0,0,0,0,0,0,acquired
3856,6000000,1,0,6000000,Software & Cloud,0,6000000,0,0,0,0,0,0,0,0,closed
3857,8500000,1,0,8500000,Software & Cloud,0,8500000,0,0,0,0,0,0,0,0,acquired
3858,500000,1,0,500000,Business Services,0,0,0,0,0,0,500000,0,0,0,closed
3859,35265,1,0,35265,Mobile & Telecom,35265,0,0,0,0,0,0,0,0,0,acquired
3860,14264323,6,1758,2377387.167,Business Services,0,9750000,0,0,0,4514323,0,0,0,0,acquired
3861,9000000,2,394,4500000,Transportation & Automotive,0,6000000,0,0,0,3000000,0,0,0,0,acquired
3862,10000000,1,0,10000000,Advertising & Marketing,0,10000000,0,0,0,0,0,0,0,0,closed
3863,10000,1,0,10000,Other,10000,0,0,0,0,0,0,0,0,0,acquired
3864,11221875,3,388,3740625,Media & Entertainment,0,11221875,0,0,0,0,0,0,0,0,closed
3865,15000000,1,0,15000000,Software & Cloud,0,15000000,0,0,0,0,0,0,0,0,closed
3866,16000000,1,0,16000000,Software & Cloud,0,16000000,0,0,0,0,0,0,0,0,acquired
3867,700000,1,0,700000,Internet & Web,700000,0,0,0,0,0,0,0,0,0,closed
3868,250000,1,0,250000,Software & Cloud,250000,0,0,0,0,0,0,0,0,0,acquired
3869,3000000,1,0,3000000,Media & Entertainment,0,3000000,0,0,0,0,0,0,0,0,acquired
3870,607200,1,0,607200,Financial Services,607200,0,0,0,0,0,0,0,0,0,acquired
3871,10000000,1,0,10000000,Software & Cloud,0,10000000,0,0,0,0,0,0,0,0,acquired
3872,242880,1,0,242880,Media & Entertainment,242880,0,0,0,0,0,0,0,0,0,closed
3873,4000000,1,0,4000000,Software & Cloud,0,4000000,0,0,0,0,0,0,0,0,acquired
3874,48000000,3,519,16000000,Business Services,0,48000000,0,0,0,0,0,0,0,0,acquired
3875,3850000,1,0,3850000,Software & Cloud,0,3850000,0,0,0,0,0,0,0,0,acquired
3876,250000,1,0,250000,Internet & Web,0,0,0,0,0,0,250000,0,0,0,closed
3877,1000000,1,0,1000000,Media & Entertainment,0,1000000,0,0,0,0,0,0,0,0,closed
3878,15000,1,0,15000,Advertising & Marketing,15000,0,0,0,0,0,0,0,0,0,closed
3879,2250000,2,1094,1125000,Software & Cloud,0,2250000,0,0,0,0,0,0,0,0,acquired
3880,186000000,3,239,62000000,Software & Cloud,0,141000000,0,0,0,45000000,0,0,0,0,acquired
3881,2950000,1,0,2950000,Media & Entertainment,0,2950000,0,0,0,0,0,0,0,0,acquired
3882,517018,1,0,517018,Software & Cloud,0,517018,0,0,0,0,0,0,0,0,acquired
3883,103100000,7,3619,14728571.43,AI & Data,0,88100000,0,0,0,15000000,0,0,0,0,acquired
